,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
594,Marius Wolf,de GER,"MF,DF",22.0,30.9,61.0,2.32,45.0,10.0,1.0,1.0,0.0,3.0,14.0,0.53,11.0,1.0,0.0,0.0,0.0,1.0,1.0,Matches,Eintracht Frankfurt
595,Sébastien Haller,ci CIV,FW,23.0,30.3,52.0,1.99,42.0,1.0,2.0,1.0,5.0,1.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
596,Makoto Hasebe,jp JPN,"DF,MF",33.0,28.6,11.0,0.47,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
597,David Abraham,ar ARG,DF,31.0,27.8,16.0,0.63,12.0,1.0,0.0,3.0,0.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
598,Simon Falette,gn GUI,DF,25.0,25.6,17.0,0.69,13.0,0.0,1.0,1.0,2.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
599,Mijat Gaćinović,rs SRB,MF,22.0,23.4,46.0,2.28,28.0,4.0,5.0,1.0,4.0,4.0,7.0,0.35,5.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Eintracht Frankfurt
600,Jetro Willems,nl NED,"DF,MF",23.0,23.2,70.0,3.77,32.0,27.0,5.0,5.0,1.0,0.0,6.0,0.32,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
601,Ante Rebić,hr CRO,"FW,MF",23.0,22.4,52.0,2.65,33.0,0.0,5.0,5.0,8.0,1.0,6.0,0.31,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Eintracht Frankfurt
602,Carlos Salcedo,mx MEX,DF,23.0,22.2,7.0,0.39,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
603,Timothy Chandler,us USA,"DF,MF",27.0,22.0,43.0,2.04,35.0,2.0,0.0,4.0,2.0,0.0,5.0,0.24,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Eintracht Frankfurt
604,Marco Russ,de GER,DF,31.0,18.2,10.0,0.79,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
605,Danny da Costa,de GER,DF,24.0,15.8,19.0,1.43,16.0,2.0,0.0,0.0,0.0,1.0,4.0,0.3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
606,Jonathan de Guzmán,nl NED,MF,29.0,14.9,38.0,3.13,20.0,17.0,0.0,0.0,0.0,1.0,5.0,0.41,2.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
607,Luka Jović,rs SRB,FW,19.0,12.8,20.0,1.94,14.0,0.0,1.0,3.0,2.0,0.0,5.0,0.48,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
608,Gelson Fernandes,ch SUI,MF,30.0,12.7,7.0,0.61,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
609,Omar Mascarell,es ESP,MF,24.0,11.3,17.0,1.99,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
610,Taleb Tawatha,il ISR,"DF,MF",25.0,6.5,8.0,1.67,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
611,Marco Fabián,mx MEX,"FW,MF",28.0,5.9,10.0,2.15,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
612,Marc Stendera,de GER,MF,21.0,5.1,4.0,0.96,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
613,Aymen Barkok,ma MAR,"MF,FW",19.0,4.0,10.0,2.89,7.0,0.0,0.0,0.0,1.0,2.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
614,Branimir Hrgota,se SWE,"FW,MF",24.0,3.6,5.0,2.31,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
615,Daichi Kamada,jp JPN,"FW,MF",20.0,2.4,2.0,1.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
616,Slobodan Medojević,rs SRB,MF,26.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
617,Danny Blum,de GER,"FW,DF",26.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
618,Marijan Ćavar,ba BIH,"FW,MF",19.0,0.4,1.0,2.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
619,Alexander Meier,de GER,FW,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eintracht Frankfurt
620,Gerard Moreno,es ESP,FW,25.0,43.1,103.0,2.72,71.0,0.0,11.0,10.0,8.0,3.0,10.0,0.26,6.0,0.0,0.0,2.0,1.0,1.0,0.0,Matches,espanyol
621,David López,es ESP,"DF,MF",27.0,43.0,20.0,0.54,19.0,0.0,0.0,0.0,0.0,1.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
622,Aarón Martín,es ESP,DF,20.0,33.3,54.0,1.73,44.0,9.0,0.0,0.0,1.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
623,Sergi Darder,es ESP,MF,23.0,32.5,53.0,1.71,38.0,8.0,0.0,1.0,2.0,4.0,4.0,0.13,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
624,Léo Baptistão,br BRA,"FW,MF",24.0,31.8,61.0,2.04,39.0,1.0,7.0,5.0,4.0,5.0,9.0,0.3,6.0,1.0,1.0,0.0,0.0,1.0,0.0,Matches,espanyol
625,Víctor Sánchez,es ESP,"DF,MF",29.0,30.2,20.0,0.73,17.0,1.0,0.0,0.0,1.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
626,Pau López,es ESP,GK,22.0,28.5,5.0,0.18,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
627,Mario Hermoso,es ESP,DF,22.0,23.4,10.0,0.47,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
628,Sergio García,es ESP,"FW,MF",34.0,20.7,51.0,2.82,40.0,0.0,2.0,4.0,5.0,0.0,10.0,0.55,7.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,espanyol
629,Pablo Piatti,ar ARG,"MF,FW",28.0,20.0,67.0,3.45,43.0,15.0,0.0,2.0,5.0,2.0,6.0,0.31,3.0,1.0,0.0,0.0,1.0,1.0,0.0,Matches,espanyol
630,Esteban Granero,es ESP,"MF,FW",30.0,19.1,32.0,2.36,16.0,11.0,1.0,0.0,4.0,0.0,3.0,0.22,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,espanyol
631,José Manuel Jurado,es ESP,"MF,FW",31.0,18.6,34.0,2.03,25.0,0.0,5.0,2.0,2.0,0.0,7.0,0.42,4.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,espanyol
632,Javi Fuego,es ESP,MF,33.0,17.7,10.0,0.67,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
633,Marc Navarro,es ESP,DF,22.0,16.4,22.0,1.79,11.0,4.0,3.0,3.0,1.0,0.0,2.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,espanyol
634,Naldo,br BRA,DF,28.0,16.2,4.0,0.39,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
635,Diego López,es ESP,GK,35.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
636,Óscar Duarte,cr CRC,DF,28.0,12.8,5.0,0.45,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
637,Dídac Vilà,es ESP,"DF,MF",28.0,12.5,21.0,2.61,14.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
638,Carlos Sánchez,co COL,MF,31.0,12.5,13.0,1.04,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
639,Javi López,es ESP,DF,31.0,11.5,13.0,1.21,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
640,Óscar Melendo,es ESP,"MF,FW",19.0,9.5,20.0,2.65,16.0,0.0,0.0,2.0,2.0,0.0,2.0,0.26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,espanyol
641,Papakouli Diop,sn SEN,MF,31.0,4.5,3.0,1.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
642,Marc Roca,es ESP,MF,20.0,4.0,6.0,2.09,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
643,Hernán Pérez,py PAR,MF,28.0,2.3,3.0,1.93,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
644,Sergio Sánchez,es ESP,DF,31.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,espanyol
645,Álvaro Vázquez,es ESP,FW,26.0,1.6,,,,,,,,,,,,,,,,,,Matches,espanyol
646,Jordan Pickford,eng ENG,GK,23.0,43.0,5.0,0.13,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
647,Michael Keane,eng ENG,DF,24.0,32.4,12.0,0.42,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
648,Idrissa Gana Gueye,sn SEN,MF,27.0,31.8,40.0,1.31,30.0,0.0,2.0,1.0,2.0,5.0,5.0,0.16,1.0,0.0,0.0,1.0,1.0,2.0,0.0,Matches,Everton
649,Gylfi Sigurðsson,is ISL,"MF,FW",27.0,29.5,73.0,2.91,36.0,26.0,7.0,2.0,0.0,2.0,7.0,0.28,4.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches,Everton
650,Wayne Rooney,eng ENG,"MF,FW",31.0,29.4,65.0,2.58,45.0,12.0,1.0,5.0,0.0,2.0,7.0,0.28,5.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Everton
651,Morgan Schneiderlin,fr FRA,MF,27.0,28.9,15.0,0.63,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
652,Ashley Williams,wal WAL,DF,32.0,26.4,7.0,0.34,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
653,Phil Jagielka,eng ENG,DF,34.0,25.9,6.0,0.26,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
654,Tom Davies,eng ENG,MF,19.0,25.9,25.0,1.18,20.0,2.0,0.0,1.0,2.0,0.0,5.0,0.24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
655,Dominic Calvert-Lewin,eng ENG,"FW,MF",20.0,25.4,43.0,2.06,30.0,0.0,1.0,4.0,7.0,1.0,11.0,0.53,6.0,0.0,1.0,2.0,2.0,0.0,0.0,Matches,Everton
656,Leighton Baines,eng ENG,DF,32.0,24.2,43.0,2.03,32.0,10.0,1.0,0.0,0.0,0.0,6.0,0.28,4.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Everton
657,Cuco Martina,cw CUW,DF,27.0,23.8,18.0,0.89,15.0,1.0,0.0,0.0,0.0,2.0,3.0,0.15,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Everton
658,Jonjoe Kenny,eng ENG,DF,20.0,23.4,18.0,1.02,13.0,2.0,0.0,2.0,1.0,0.0,3.0,0.17,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,Everton
659,Mason Holgate,eng ENG,DF,20.0,19.2,15.0,1.14,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
660,Theo Walcott,eng ENG,"FW,MF",28.0,12.8,35.0,2.73,20.0,1.0,4.0,2.0,8.0,0.0,5.0,0.39,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Everton
661,Oumar Niasse,sn SEN,FW,27.0,12.6,36.0,2.98,21.0,0.0,7.0,4.0,3.0,1.0,9.0,0.75,3.0,0.0,2.0,2.0,1.0,1.0,0.0,Matches,Everton
662,Séamus Coleman,ie IRL,DF,28.0,11.5,18.0,1.57,13.0,1.0,1.0,1.0,2.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
663,Nikola Vlašić,hr CRO,"FW,MF",19.0,11.3,19.0,2.97,16.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
664,Cenk Tosun,tr TUR,FW,26.0,11.0,22.0,2.01,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
665,Aaron Lennon,eng ENG,"FW,MF",30.0,10.5,16.0,1.82,11.0,0.0,1.0,2.0,2.0,0.0,4.0,0.45,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Everton
666,Yannick Bolasie,cd COD,"FW,MF",28.0,10.5,8.0,0.85,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
667,Davy Klaassen,nl NED,"MF,FW",24.0,6.5,3.0,1.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
668,Beni Baningime,cd COD,MF,18.0,6.2,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
669,Sandro Ramírez,es ESP,"FW,MF",22.0,6.1,5.0,1.62,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
670,Kevin Mirallas,be BEL,"FW,MF",29.0,5.3,3.0,1.96,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
671,Ademola Lookman,eng ENG,"MF,FW",19.0,5.1,3.0,1.7,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
672,Muhamed Bešić,ba BIH,MF,24.0,4.0,1.0,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
673,James McCarthy,ie IRL,MF,26.0,3.9,1.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
674,Joel Robles,es ESP,GK,27.0,2.0,,,,,,,,,,,,,,,,,,Matches,Everton
675,Maarten Stekelenburg,nl NED,GK,34.0,2.0,,,,,,,,,,,,,,,,,,Matches,Everton
676,Eliaquim Mangala,fr FRA,DF,26.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
677,Ramiro Funes Mori,ar ARG,"DF,MF",26.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Everton
678,Morgan Feeney,eng ENG,DF,18.0,1.2,,,,,,,,,,,,,,,,,,Matches,Everton
679,Harry Charsley,ie IRL,DF,20.0,1.0,,,,,,,,,,,,,,,,,,Matches,Everton
680,Fraser Hornby,sco SCO,FW,17.0,0.9,,,,,,,,,,,,,,,,,,Matches,Everton
681,Nathan Broadhead,wal WAL,"FW,MF",19.0,0.1,,,,,,,,,,,,,,,,,,Matches,Everton
682,Anthony Gordon,eng ENG,FW,16.0,0.0,,,,,,,,,,,,,,,,,,Matches,Everton
683,Alex Denny,eng ENG,MF,17.0,0.0,,,,,,,,,,,,,,,,,,Matches,Everton
684,Marco Sportiello,it ITA,GK,25.0,35.6,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
685,Jordan Veretout,fr FRA,MF,24.0,35.7,129.0,3.61,96.0,21.0,2.0,3.0,0.0,6.0,11.0,0.31,7.0,0.0,1.0,1.0,0.0,1.0,1.0,Matches,Fiorentina
686,Giovanni Simeone,ar ARG,FW,22.0,33.3,79.0,2.36,57.0,0.0,9.0,3.0,6.0,4.0,9.0,0.27,7.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
687,Federico Chiesa,it ITA,"FW,MF",19.0,33.5,133.0,3.96,90.0,1.0,16.0,13.0,10.0,3.0,23.0,0.68,15.0,0.0,3.0,0.0,5.0,0.0,0.0,Matches,Fiorentina
688,Marco Benassi,it ITA,"MF,FW",22.0,30.9,82.0,2.64,72.0,0.0,2.0,5.0,0.0,3.0,5.0,0.16,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Fiorentina
689,Cristiano Biraghi,it ITA,DF,24.0,33.1,91.0,2.75,51.0,32.0,0.0,5.0,2.0,1.0,8.0,0.24,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Matches,Fiorentina
690,Germán Pezzella,ar ARG,DF,26.0,33.1,23.0,0.69,18.0,0.0,1.0,1.0,1.0,2.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Fiorentina
691,Milan Badelj,hr CRO,MF,28.0,26.1,81.0,3.1,70.0,0.0,3.0,3.0,2.0,3.0,2.0,0.08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Fiorentina
692,Davide Astori,it ITA,DF,30.0,25.0,19.0,0.76,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
693,Vincent Laurini,fr FRA,DF,28.0,17.9,33.0,1.84,29.0,4.0,0.0,0.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
694,Cyril Théréau,fr FRA,"FW,MF",34.0,12.4,51.0,4.08,39.0,1.0,2.0,3.0,6.0,0.0,7.0,0.56,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
695,Nikola Milenković,rs SRB,DF,19.0,13.9,11.0,0.79,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Fiorentina
696,Vitor Hugo,br BRA,DF,26.0,13.4,7.0,0.52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
697,Riccardo Saponara,it ITA,"MF,FW",25.0,10.0,62.0,6.2,48.0,6.0,3.0,3.0,2.0,0.0,5.0,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
698,Gil Bastião Dias,pt POR,"FW,MF",20.0,13.2,45.0,3.43,35.0,1.0,4.0,2.0,3.0,0.0,6.0,0.46,4.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,Fiorentina
699,Valentin Eysseric,fr FRA,"FW,MF",25.0,7.8,36.0,4.66,22.0,7.0,2.0,2.0,1.0,2.0,4.0,0.52,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Fiorentina
700,Bruno Gaspar,ao ANG,DF,24.0,8.7,19.0,2.21,16.0,0.0,2.0,0.0,1.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
701,Bryan Dabo,bf BFA,MF,25.0,6.6,7.0,1.08,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
702,Maximiliano Olivera,uy URU,DF,25.0,4.6,7.0,1.54,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
703,Diego Falcinelli,it ITA,"FW,MF",26.0,4.9,18.0,3.75,13.0,1.0,1.0,2.0,0.0,1.0,4.0,0.83,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
704,Carlos Sánchez,co COL,"MF,FW",31.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
705,Sebastián Cristóforo,uy URU,MF,23.0,3.0,7.0,2.37,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
706,Nenad Tomović,rs SRB,DF,29.0,1.5,4.0,2.67,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
707,Khouma Babacar,sn SEN,"FW,MF",24.0,5.0,16.0,3.31,11.0,0.0,1.0,3.0,1.0,0.0,1.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Fiorentina
708,Bartłomiej Drągowski,pl POL,GK,19.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
709,Simone Lo Faso,it ITA,FW,19.0,0.4,3.0,7.94,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
710,Rafik Zekhnini,no NOR,MF,19.0,0.1,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fiorentina
711,Squad Total,,,25.0,38.0,967.0,25.45,725.0,77.0,52.0,48.0,37.0,27.0,94.0,2.47,65.0,4.0,7.0,7.0,8.0,2.0,1.0,,Fiorentina
712,Opponent Total,,,26.9,38.0,609.0,16.03,446.0,51.0,31.0,23.0,40.0,18.0,76.0,2.0,55.0,4.0,1.0,8.0,6.0,2.0,0.0,,Fiorentina
713,Christian Günter,de GER,"DF,MF",24.0,37.0,86.0,2.53,48.0,27.0,6.0,1.0,4.0,0.0,9.0,0.26,4.0,3.0,1.0,0.0,1.0,0.0,0.0,Matches,Freiburg
714,Alexander Schwolow,de GER,GK,25.0,34.3,7.0,0.22,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
715,Janik Haberer,de GER,"MF,FW",23.0,32.8,74.0,2.41,59.0,1.0,1.0,4.0,8.0,1.0,5.0,0.16,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Freiburg
716,Nils Petersen,de GER,FW,28.0,27.6,68.0,2.73,49.0,0.0,7.0,5.0,5.0,2.0,9.0,0.36,3.0,0.0,3.0,0.0,2.0,1.0,0.0,Matches,Freiburg
717,Nicolas Höfler,de GER,MF,27.0,27.0,39.0,1.55,29.0,4.0,0.0,0.0,6.0,0.0,5.0,0.2,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Freiburg
718,Çağlar Söyüncü,tr TUR,DF,21.0,25.4,6.0,0.25,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
719,Pascal Stenzel,de GER,"DF,MF",21.0,24.4,28.0,1.3,18.0,3.0,3.0,2.0,0.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
720,Robin Koch,de GER,"MF,DF",21.0,23.3,10.0,0.47,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Freiburg
721,Marco Terrazzino,de GER,"MF,FW",26.0,17.6,61.0,3.66,50.0,1.0,3.0,0.0,6.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Freiburg
722,Manuel Gulde,de GER,DF,26.0,17.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
723,Julian Schuster,de GER,"DF,MF",32.0,16.5,30.0,2.06,9.0,19.0,0.0,2.0,0.0,0.0,2.0,0.14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
724,Lukas Kübler,de GER,DF,24.0,13.8,7.0,0.55,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
725,Mike Frantz,de GER,MF,30.0,13.6,21.0,1.81,15.0,1.0,0.0,3.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Freiburg
726,Tim Kleindienst,de GER,FW,21.0,12.8,24.0,1.9,13.0,0.0,4.0,6.0,1.0,0.0,4.0,0.32,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Freiburg
