,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
488,Tiemoué Bakayoko,fr FRA,MF,22.0,34.2,940.0,1098.0,85.6,16680.0,4120.0,422.0,479.0,88.1,398.0,454.0,87.7,100.0,126.0,79.4,3,0.5,1.5,14.0,88.0,9.0,2.0,97.0,Matches,Chelsea
489,Willian,br BRA,"FW,MF",28.0,34.0,769.0,1029.0,74.7,13734.0,3166.0,360.0,431.0,83.5,302.0,373.0,81.0,92.0,169.0,54.4,9,5.2,1.8,65.0,59.0,44.0,6.0,92.0,Matches,Chelsea
490,Victor Moses,ng NGA,"DF,MF",26.0,33.6,782.0,1072.0,72.9,13763.0,4144.0,368.0,446.0,82.5,314.0,413.0,76.0,88.0,159.0,55.3,3,2.7,0.3,21.0,24.0,24.0,13.0,56.0,Matches,Chelsea
491,Álvaro Morata,es ESP,FW,24.0,31.1,406.0,573.0,70.9,6303.0,879.0,223.0,284.0,78.5,120.0,175.0,68.6,42.0,66.0,63.6,6,3.4,2.6,31.0,27.0,9.0,0.0,28.0,Matches,Chelsea
492,Pedro,es ESP,"FW,MF",30.0,27.9,543.0,691.0,78.6,8787.0,1943.0,299.0,341.0,87.7,174.0,228.0,76.3,57.0,85.0,67.1,5,1.5,0.5,25.0,36.0,19.0,2.0,46.0,Matches,Chelsea
493,Davide Zappacosta,it ITA,"DF,MF",25.0,23.5,499.0,631.0,79.1,8190.0,2416.0,249.0,279.0,89.2,203.0,245.0,82.9,38.0,70.0,54.3,1,1.7,-0.7,14.0,10.0,17.0,16.0,28.0,Matches,Chelsea
494,David Luiz,br BRA,"DF,MF",30.0,16.6,412.0,494.0,83.4,9930.0,2710.0,94.0,106.0,88.7,198.0,223.0,88.8,118.0,159.0,74.2,0,0.1,-0.1,2.0,36.0,2.0,0.0,27.0,Matches,Chelsea
495,Willy Caballero,ar ARG,GK,35.0,13.7,61.0,83.0,73.5,1647.0,1110.0,13.0,14.0,92.9,29.0,29.0,100.0,19.0,40.0,47.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Chelsea
496,Danny Drinkwater,eng ENG,MF,27.0,12.8,327.0,376.0,87.0,5886.0,1164.0,150.0,165.0,90.9,142.0,154.0,92.2,32.0,45.0,71.1,0,0.1,-0.1,3.0,31.0,3.0,0.0,25.0,Matches,Chelsea
497,Michy Batshuayi,be BEL,FW,23.0,11.9,65.0,92.0,70.7,902.0,107.0,40.0,47.0,85.1,17.0,26.0,65.4,4.0,7.0,57.1,1,0.2,0.8,2.0,4.0,1.0,0.0,3.0,Matches,Chelsea
498,Olivier Giroud,fr FRA,FW,30.0,10.4,142.0,218.0,65.1,1830.0,382.0,85.0,123.0,69.1,31.0,51.0,60.8,11.0,16.0,68.8,3,1.1,-0.1,12.0,9.0,6.0,0.0,13.0,Matches,Chelsea
499,Emerson Palmieri,it ITA,"DF,MF",22.0,5.1,125.0,163.0,76.7,1881.0,458.0,74.0,84.0,88.1,38.0,50.0,76.0,7.0,19.0,36.8,2,0.1,0.9,1.0,6.0,3.0,1.0,6.0,Matches,Chelsea
500,Kenedy,br BRA,"FW,MF",21.0,4.8,,,,,,,,,,,,,,,1,,,,,,,,Matches,Chelsea
501,Ethan Ampadu,wal WAL,DF,16.0,4.5,19.0,19.0,100.0,432.0,94.0,6.0,6.0,100.0,10.0,10.0,100.0,3.0,3.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches,Chelsea
502,Charly Musonda Jr.,be BEL,FW,20.0,2.8,14.0,16.0,87.5,287.0,58.0,8.0,8.0,100.0,3.0,5.0,60.0,3.0,3.0,100.0,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,Matches,Chelsea
503,Ross Barkley,eng ENG,"MF,FW",23.0,2.3,38.0,51.0,74.5,620.0,130.0,20.0,25.0,80.0,10.0,15.0,66.7,6.0,9.0,66.7,0,0.1,-0.1,2.0,2.0,2.0,1.0,3.0,Matches,Chelsea
504,Callum Hudson-Odoi,eng ENG,FW,16.0,0.9,13.0,16.0,81.3,274.0,68.0,2.0,3.0,66.7,9.0,10.0,90.0,1.0,2.0,50.0,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,Matches,Chelsea
505,Kyle Scott,eng ENG,MF,19.0,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Chelsea
506,Jake Clarke-Salter,eng ENG,DF,19.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Chelsea
507,Dujon Sterling,eng ENG,DF,17.0,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Chelsea
508,Jeremie Boga,ci CIV,MF,20.0,0.2,4.0,4.0,100.0,31.0,6.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Chelsea
509,Stefano Sorrentino,it ITA,GK,38.0,39.0,718.0,1135.0,63.3,24387.0,16931.0,68.0,69.0,98.6,284.0,288.0,98.6,366.0,778.0,47.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Matches,Chievo
510,Ivan Radovanović,rs SRB,MF,28.0,36.2,1454.0,1807.0,80.5,32860.0,9241.0,474.0,525.0,90.3,636.0,736.0,86.4,335.0,515.0,65.0,1,0.6,1.4,15.0,145.0,21.0,4.0,139.0,Matches,Chievo
511,Fabrizio Cacciatore,it ITA,DF,30.0,34.2,1494.0,1975.0,75.6,29003.0,13071.0,587.0,675.0,87.0,665.0,814.0,81.7,227.0,427.0,53.2,2,3.6,-0.6,38.0,105.0,68.0,26.0,193.0,Matches,Chievo
512,Roberto Inglese,it ITA,FW,25.0,32.4,362.0,563.0,64.3,5309.0,786.0,212.0,292.0,72.6,122.0,184.0,66.3,20.0,55.0,36.4,1,1.5,0.5,21.0,14.0,14.0,3.0,28.0,Matches,Chievo
513,Valter Birsa,si SVN,"MF,FW",30.0,28.8,1079.0,1503.0,71.8,19892.0,5427.0,515.0,620.0,83.1,401.0,501.0,80.0,150.0,332.0,45.2,6,5.2,1.8,67.0,119.0,45.0,14.0,125.0,Matches,Chievo
514,Përparim Hetemaj,fi FIN,MF,30.0,27.8,904.0,1153.0,78.4,15762.0,4008.0,437.0,495.0,88.3,359.0,436.0,82.3,99.0,181.0,54.7,2,1.5,0.5,23.0,68.0,30.0,16.0,76.0,Matches,Chievo
515,Nenad Tomović,rs SRB,DF,29.0,25.6,847.0,1053.0,80.4,17760.0,6517.0,311.0,344.0,90.4,372.0,431.0,86.3,158.0,258.0,61.2,0,0.3,-0.3,1.0,52.0,6.0,2.0,58.0,Matches,Chievo
516,Massimo Gobbi,it ITA,DF,36.0,24.0,949.0,1285.0,73.9,17759.0,9347.0,378.0,422.0,89.6,440.0,559.0,78.7,118.0,274.0,43.1,2,2.4,0.6,25.0,86.0,41.0,18.0,144.0,Matches,Chievo
517,Lucas Castro,ar ARG,MF,28.0,22.1,756.0,1026.0,73.7,13541.0,3953.0,339.0,417.0,81.3,318.0,407.0,78.1,88.0,162.0,54.3,4,2.2,1.8,30.0,84.0,23.0,9.0,101.0,Matches,Chievo
518,Alessandro Gamberini,it ITA,DF,35.0,21.0,603.0,710.0,84.9,12631.0,3482.0,174.0,198.0,87.9,325.0,363.0,89.5,97.0,137.0,70.8,0,0.0,0.0,0.0,20.0,1.0,0.0,28.0,Matches,Chievo
519,Dario Dainelli,it ITA,DF,38.0,18.3,459.0,611.0,75.1,10911.0,4783.0,114.0,146.0,78.1,237.0,267.0,88.8,105.0,193.0,54.4,0,0.0,0.0,3.0,41.0,2.0,0.0,40.0,Matches,Chievo
520,Mattia Bani,it ITA,DF,23.0,17.0,516.0,641.0,80.5,12296.0,3629.0,129.0,153.0,84.3,251.0,282.0,89.0,132.0,196.0,67.3,0,0.0,0.0,0.0,32.0,2.0,0.0,30.0,Matches,Chievo
521,Manuel Pucciarelli,it ITA,FW,26.0,16.7,299.0,394.0,75.9,4152.0,784.0,181.0,221.0,81.9,96.0,122.0,78.7,12.0,23.0,52.2,0,0.9,-0.9,18.0,22.0,8.0,1.0,25.0,Matches,Chievo
522,Samuel Bastien,be BEL,"MF,FW",20.0,15.8,403.0,487.0,82.8,7184.0,1405.0,180.0,212.0,84.9,169.0,189.0,89.4,47.0,68.0,69.1,0,0.3,-0.3,7.0,26.0,8.0,2.0,28.0,Matches,Chievo
523,Fabio Depaoli,it ITA,"MF,DF",20.0,14.6,263.0,403.0,65.3,4976.0,2459.0,123.0,159.0,77.4,97.0,151.0,64.2,39.0,80.0,48.8,1,0.6,-0.6,8.0,16.0,10.0,7.0,27.0,Matches,Chievo
524,Nicola Rigoni,it ITA,MF,26.0,11.4,344.0,422.0,81.5,6679.0,2649.0,136.0,163.0,83.4,160.0,176.0,90.9,42.0,68.0,61.8,0,0.2,-0.2,4.0,49.0,8.0,1.0,68.0,Matches,Chievo
525,Paweł Jaroszyński,pl POL,"DF,MF",22.0,10.1,244.0,409.0,59.7,4975.0,2180.0,89.0,120.0,74.2,107.0,160.0,66.9,46.0,115.0,40.0,0,0.2,-0.2,5.0,19.0,10.0,7.0,26.0,Matches,Chievo
526,Emanuele Giaccherini,it ITA,"MF,FW",32.0,10.0,298.0,414.0,72.0,5605.0,1445.0,134.0,157.0,85.4,124.0,161.0,77.0,39.0,75.0,52.0,2,0.8,2.2,15.0,28.0,3.0,1.0,42.0,Matches,Chievo
527,Riccardo Meggiorini,it ITA,FW,31.0,8.7,123.0,213.0,57.7,1693.0,449.0,73.0,99.0,73.7,40.0,87.0,46.0,5.0,16.0,31.3,0,0.8,-0.8,3.0,5.0,2.0,0.0,16.0,Matches,Chievo
528,Mariusz Stępiński,pl POL,FW,22.0,8.7,112.0,150.0,74.7,1457.0,198.0,76.0,92.0,82.6,25.0,40.0,62.5,6.0,9.0,66.7,0,0.3,0.7,5.0,5.0,1.0,0.0,3.0,Matches,Chievo
529,Sergio Pellissier,it ITA,FW,38.0,7.6,89.0,123.0,72.4,1194.0,148.0,58.0,74.0,78.4,27.0,42.0,64.3,3.0,4.0,75.0,0,0.7,0.3,8.0,0.0,1.0,0.0,2.0,Matches,Chievo
530,Boštjan Cesar,si SVN,DF,35.0,6.1,186.0,238.0,78.2,4187.0,1531.0,43.0,53.0,81.1,98.0,119.0,82.4,42.0,62.0,67.7,0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,Matches,Chievo
531,Luca Garritano,it ITA,"MF,FW",23.0,3.7,57.0,84.0,67.9,1141.0,412.0,27.0,34.0,79.4,18.0,24.0,75.0,10.0,20.0,50.0,0,0.0,0.0,2.0,6.0,6.0,0.0,10.0,Matches,Chievo
532,Andrea Seculin,it ITA,GK,27.0,1.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Chievo
533,Gianluca Gaudino,de GER,MF,20.0,1.1,7.0,11.0,63.6,166.0,64.0,3.0,4.0,75.0,2.0,3.0,66.7,2.0,4.0,50.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches,Chievo
534,Mehdi Léris,fr FRA,"MF,FW",19.0,0.5,9.0,14.0,64.3,131.0,12.0,6.0,8.0,75.0,2.0,2.0,100.0,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Chievo
535,Alex Cordaz,it ITA,GK,34.0,39.0,520.0,1119.0,46.5,23451.0,18774.0,40.0,40.0,100.0,126.0,130.0,96.9,352.0,947.0,37.2,0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,Matches,Crotone
536,Federico Ceccherini,it ITA,DF,25.0,36.9,1015.0,1263.0,80.4,22209.0,6625.0,244.0,283.0,86.2,602.0,672.0,89.6,158.0,284.0,55.6,0,0.4,0.6,7.0,65.0,7.0,1.0,78.0,Matches,Crotone
537,Rolando Mandragora,it ITA,MF,20.0,36.2,1077.0,1380.0,78.0,20038.0,5561.0,452.0,548.0,82.5,457.0,560.0,81.6,149.0,226.0,65.9,0,1.5,-1.5,24.0,114.0,16.0,3.0,123.0,Matches,Crotone
538,Andrea Barberis,it ITA,MF,23.0,34.7,807.0,1130.0,71.4,14272.0,4520.0,364.0,451.0,80.7,318.0,414.0,76.8,97.0,204.0,47.5,1,2.1,-1.1,30.0,68.0,12.0,6.0,77.0,Matches,Crotone
539,Bruno Martella,it ITA,DF,24.0,31.0,969.0,1396.0,69.4,17709.0,10161.0,438.0,529.0,82.8,414.0,570.0,72.6,108.0,247.0,43.7,3,2.4,1.6,25.0,101.0,31.0,16.0,131.0,Matches,Crotone
540,Adrian Stoian,ro ROU,"MF,FW",26.0,25.4,628.0,1025.0,61.3,12314.0,5441.0,260.0,367.0,70.8,262.0,383.0,68.4,99.0,231.0,42.9,4,2.1,1.9,20.0,90.0,37.0,9.0,141.0,Matches,Crotone
541,Marcello Trotta,it ITA,FW,24.0,25.4,524.0,754.0,69.5,8569.0,1871.0,270.0,344.0,78.5,200.0,276.0,72.5,41.0,81.0,50.6,2,1.9,2.1,25.0,26.0,10.0,3.0,48.0,Matches,Crotone
542,Mario Sampirisi,it ITA,DF,24.0,24.4,822.0,1100.0,74.7,16488.0,8043.0,273.0,327.0,83.5,431.0,514.0,83.9,115.0,247.0,46.6,0,0.6,-0.6,8.0,79.0,19.0,8.0,99.0,Matches,Crotone
543,Davide Faraoni,it ITA,DF,25.0,21.4,656.0,952.0,68.9,13420.0,6312.0,236.0,274.0,86.1,302.0,383.0,78.9,108.0,255.0,42.4,4,0.8,3.2,10.0,48.0,17.0,6.0,75.0,Matches,Crotone
544,Ante Budimir,hr CRO,FW,26.0,19.4,256.0,391.0,65.5,3325.0,628.0,171.0,238.0,71.8,65.0,108.0,60.2,7.0,14.0,50.0,0,1.7,-1.7,18.0,17.0,8.0,1.0,21.0,Matches,Crotone
545,Marcus Rohdén,se SWE,MF,26.0,19.2,360.0,537.0,67.0,5751.0,2059.0,182.0,247.0,73.7,136.0,195.0,69.7,34.0,71.0,47.9,0,1.0,-1.0,8.0,28.0,6.0,1.0,44.0,Matches,Crotone
546,Andrea Nalini,it ITA,"FW,MF",27.0,18.2,348.0,550.0,63.3,5942.0,1933.0,193.0,258.0,74.8,99.0,163.0,60.7,46.0,94.0,48.9,2,3.5,-0.5,21.0,42.0,22.0,13.0,47.0,Matches,Crotone
547,Marco Capuano,it ITA,DF,25.0,15.6,493.0,615.0,80.2,9619.0,3260.0,163.0,187.0,87.2,263.0,296.0,88.9,64.0,127.0,50.4,0,0.0,0.0,0.0,24.0,0.0,0.0,29.0,Matches,Crotone
548,Arlind Ajeti,al ALB,"DF,MF",23.0,15.1,286.0,365.0,78.4,6321.0,2365.0,75.0,90.0,83.3,152.0,178.0,85.4,56.0,87.0,64.4,1,1.1,-0.1,5.0,19.0,2.0,0.0,26.0,Matches,Crotone
549,Simeon Nwankwo,ng NGA,FW,25.0,13.7,211.0,311.0,67.8,2916.0,390.0,117.0,162.0,72.2,71.0,99.0,71.7,8.0,14.0,57.1,1,0.6,0.4,13.0,13.0,4.0,0.0,13.0,Matches,Crotone
550,Federico Ricci,it ITA,"FW,MF",23.0,10.2,239.0,376.0,63.6,4460.0,1294.0,115.0,142.0,81.0,82.0,128.0,64.1,39.0,89.0,43.8,1,1.6,-0.6,11.0,17.0,14.0,2.0,40.0,Matches,Crotone
551,Ahmad Benali,ly LBY,MF,25.0,9.0,288.0,379.0,76.0,4934.0,1696.0,135.0,157.0,86.0,118.0,150.0,78.7,30.0,56.0,53.6,1,0.2,0.8,5.0,31.0,10.0,0.0,42.0,Matches,Crotone
552,Daniel Pavlović,ba BIH,"DF,MF",29.0,8.4,220.0,348.0,63.2,4312.0,2267.0,90.0,113.0,79.6,92.0,134.0,68.7,36.0,92.0,39.1,0,0.8,-0.8,11.0,19.0,5.0,1.0,31.0,Matches,Crotone
553,Stefan Simić,cz CZE,DF,22.0,7.2,171.0,215.0,79.5,4399.0,1105.0,23.0,29.0,79.3,95.0,111.0,85.6,53.0,74.0,71.6,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Matches,Crotone
554,Leandro Cabrera,uy URU,DF,26.0,6.1,76.0,118.0,64.4,1856.0,976.0,14.0,21.0,66.7,45.0,58.0,77.6,16.0,37.0,43.2,0,0.1,-0.1,1.0,10.0,1.0,0.0,8.0,Matches,Crotone
555,Aleksandar Tonev,bg BUL,"FW,MF",27.0,5.7,65.0,110.0,59.1,1025.0,306.0,37.0,49.0,75.5,21.0,35.0,60.0,6.0,17.0,35.3,0,0.2,-0.2,3.0,5.0,5.0,3.0,6.0,Matches,Crotone
556,Giovanni Crociata,it ITA,"FW,MF",19.0,4.0,63.0,92.0,68.5,971.0,203.0,35.0,44.0,79.5,25.0,35.0,71.4,2.0,9.0,22.2,0,0.2,-0.2,3.0,8.0,1.0,0.0,7.0,Matches,Crotone
557,Mariano Julio Izco,ar ARG,MF,34.0,2.7,57.0,70.0,81.4,954.0,277.0,28.0,35.0,80.0,24.0,27.0,88.9,3.0,4.0,75.0,0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,Matches,Crotone
558,Marco Tumminello,it ITA,FW,18.0,2.3,52.0,79.0,65.8,884.0,180.0,27.0,39.0,69.2,16.0,22.0,72.7,7.0,11.0,63.6,1,0.7,0.3,2.0,2.0,2.0,1.0,4.0,Matches,Crotone
559,Aristóteles Romero,ve VEN,MF,21.0,2.0,36.0,49.0,73.5,883.0,127.0,9.0,13.0,69.2,16.0,21.0,76.2,11.0,13.0,84.6,0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,Matches,Crotone
560,Oliver Kragl,de GER,MF,27.0,1.1,22.0,39.0,56.4,413.0,189.0,11.0,15.0,73.3,9.0,13.0,69.2,2.0,8.0,25.0,0,0.2,-0.2,2.0,2.0,1.0,0.0,3.0,Matches,Crotone
561,Marco Festa,it ITA,GK,25.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Crotone
562,Ćazim Suljić,ba BIH,FW,20.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Crotone
563,Noë Dussenne,be BEL,DF,25.0,0.9,8.0,18.0,44.4,196.0,128.0,1.0,2.0,50.0,4.0,6.0,66.7,3.0,9.0,33.3,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,Crotone
564,Niccolò Zanellato,it ITA,MF,19.0,0.8,27.0,39.0,69.2,512.0,117.0,9.0,14.0,64.3,14.0,19.0,73.7,4.0,6.0,66.7,0,0.4,-0.4,2.0,2.0,0.0,0.0,4.0,Matches,Crotone
565,Moussa Diaby,fr FRA,MF,18.0,0.8,15.0,20.0,75.0,252.0,61.0,7.0,7.0,100.0,5.0,6.0,83.3,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Matches,Crotone
566,Andros Townsend,eng ENG,"FW,MF",26.0,36.5,833.0,1196.0,69.6,14204.0,4160.0,394.0,460.0,85.7,319.0,432.0,73.8,91.0,212.0,42.9,8,6.1,0.9,59.0,49.0,50.0,13.0,88.0,Matches,Crystal Palace
567,Luka Milivojević,rs SRB,MF,26.0,35.2,1340.0,1681.0,79.7,28100.0,8756.0,470.0,543.0,86.6,598.0,693.0,86.3,247.0,393.0,62.8,1,1.1,-0.1,21.0,184.0,17.0,1.0,164.0,Matches,Crystal Palace
568,James McArthur,sco SCO,"MF,FW",29.0,29.0,852.0,1085.0,78.5,14677.0,3608.0,395.0,461.0,85.7,345.0,418.0,82.5,89.0,150.0,59.3,1,1.2,-0.2,21.0,82.0,10.0,1.0,73.0,Matches,Crystal Palace
569,Wayne Hennessey,wal WAL,GK,30.0,29.0,331.0,655.0,50.5,16185.0,13313.0,25.0,26.0,96.2,86.0,87.0,98.9,219.0,541.0,40.5,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,Matches,Crystal Palace
570,James Tomkins,eng ENG,DF,28.0,28.5,727.0,933.0,77.9,16374.0,5574.0,194.0,234.0,82.9,373.0,439.0,85.0,156.0,249.0,62.7,0,0.2,-0.2,2.0,44.0,1.0,1.0,38.0,Matches,Crystal Palace
571,Yohan Cabaye,fr FRA,MF,31.0,28.5,1080.0,1405.0,76.9,20597.0,7312.0,439.0,488.0,90.0,444.0,516.0,86.0,160.0,337.0,47.5,1,3.5,-2.5,44.0,111.0,19.0,0.0,127.0,Matches,Crystal Palace
572,Wilfried Zaha,ci CIV,FW,24.0,28.3,496.0,719.0,69.0,7963.0,2207.0,239.0,305.0,78.4,199.0,260.0,76.5,32.0,75.0,42.7,3,4.7,-1.7,49.0,34.0,47.0,8.0,86.0,Matches,Crystal Palace
573,Patrick van Aanholt,nl NED,DF,26.0,27.8,845.0,1116.0,75.7,15182.0,7109.0,363.0,411.0,88.3,377.0,471.0,80.0,88.0,183.0,48.1,1,1.5,-0.5,17.0,58.0,28.0,7.0,101.0,Matches,Crystal Palace
574,Christian Benteke,be BEL,FW,26.0,24.9,378.0,647.0,58.4,5553.0,1119.0,210.0,345.0,60.9,122.0,203.0,60.1,22.0,41.0,53.7,5,3.2,1.8,27.0,30.0,11.0,1.0,38.0,Matches,Crystal Palace
575,Ruben Loftus-Cheek,eng ENG,"MF,FW",21.0,21.8,582.0,711.0,81.9,8808.0,2729.0,327.0,371.0,88.1,198.0,231.0,85.7,32.0,58.0,55.2,4,2.5,0.5,23.0,58.0,30.0,2.0,78.0,Matches,Crystal Palace
576,Jeffrey Schlupp,gh GHA,"DF,MF",24.0,21.0,582.0,807.0,72.1,9692.0,3760.0,274.0,331.0,82.8,241.0,316.0,76.3,47.0,108.0,43.5,2,0.8,0.2,12.0,55.0,9.0,2.0,57.0,Matches,Crystal Palace
577,Timothy Fosu-Mensah,nl NED,DF,19.0,20.2,525.0,734.0,71.5,9987.0,4331.0,215.0,253.0,85.0,237.0,302.0,78.5,67.0,162.0,41.4,0,0.6,-0.6,6.0,56.0,9.0,5.0,54.0,Matches,Crystal Palace
578,Joel Ward,eng ENG,DF,27.0,18.9,648.0,912.0,71.1,11378.0,4808.0,308.0,365.0,84.4,232.0,297.0,78.1,86.0,198.0,43.4,1,1.2,-0.2,7.0,56.0,16.0,10.0,63.0,Matches,Crystal Palace
579,Mamadou Sakho,fr FRA,DF,27.0,18.5,608.0,737.0,82.5,11809.0,4931.0,212.0,238.0,89.1,311.0,356.0,87.4,78.0,125.0,62.4,2,1.1,0.9,2.0,34.0,1.0,0.0,41.0,Matches,Crystal Palace
580,Martin Kelly,eng ENG,DF,27.0,17.3,273.0,383.0,71.3,5870.0,2430.0,83.0,96.0,86.5,133.0,161.0,82.6,50.0,112.0,44.6,0,0.0,0.0,1.0,22.0,1.0,0.0,18.0,Matches,Crystal Palace
581,Scott Dann,eng ENG,DF,30.0,16.4,448.0,578.0,77.5,9950.0,3700.0,124.0,143.0,86.7,210.0,252.0,83.3,104.0,165.0,63.0,0,0.2,-0.2,5.0,43.0,3.0,0.0,39.0,Matches,Crystal Palace
582,Julián Speroni,ar ARG,GK,38.0,13.0,105.0,232.0,45.3,4518.0,3750.0,10.0,10.0,100.0,27.0,28.0,96.4,68.0,193.0,35.2,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,Matches,Crystal Palace
583,Jason Puncheon,eng ENG,"MF,FW",31.0,9.2,206.0,261.0,78.9,3409.0,1031.0,111.0,126.0,88.1,65.0,76.0,85.5,23.0,48.0,47.9,0,0.3,-0.3,5.0,19.0,8.0,0.0,28.0,Matches,Crystal Palace
584,Bakary Sako,ml MLI,"FW,MF",29.0,8.3,95.0,151.0,62.9,1578.0,407.0,54.0,67.0,80.6,23.0,39.0,59.0,11.0,27.0,40.7,0,0.8,-0.8,7.0,7.0,5.0,3.0,8.0,Matches,Crystal Palace
585,Jaïro Riedewald,nl NED,"MF,DF",20.0,7.8,125.0,164.0,76.2,2571.0,1069.0,51.0,62.0,82.3,45.0,59.0,76.3,25.0,37.0,67.6,0,0.1,-0.1,1.0,14.0,5.0,2.0,15.0,Matches,Crystal Palace
586,Aaron Wan-Bissaka,eng ENG,DF,19.0,7.0,185.0,276.0,67.0,3007.0,1723.0,87.0,111.0,78.4,78.0,115.0,67.8,14.0,34.0,41.2,0,0.4,-0.4,3.0,15.0,5.0,3.0,24.0,Matches,Crystal Palace
587,Alexander Sørloth,no NOR,FW,21.0,4.0,66.0,109.0,60.6,918.0,241.0,34.0,52.0,65.4,29.0,41.0,70.7,0.0,6.0,0.0,0,0.5,-0.5,6.0,1.0,0.0,0.0,6.0,Matches,Crystal Palace
588,Lee Chung-yong,kr KOR,FW,29.0,3.3,58.0,76.0,76.3,843.0,231.0,34.0,36.0,94.4,19.0,25.0,76.0,3.0,9.0,33.3,0,0.1,-0.1,2.0,1.0,1.0,0.0,5.0,Matches,Crystal Palace
589,Damien Delaney,ie IRL,DF,36.0,2.3,30.0,42.0,71.4,600.0,442.0,13.0,15.0,86.7,12.0,16.0,75.0,5.0,9.0,55.6,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches,Crystal Palace
590,Sullay Kaikai,eng ENG,MF,21.0,2.2,3.0,8.0,37.5,52.0,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Crystal Palace
591,Pape Souaré,sn SEN,DF,27.0,1.8,9.0,11.0,81.8,147.0,24.0,5.0,5.0,100.0,4.0,6.0,66.7,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Crystal Palace
592,Jason Lokilo,be BEL,FW,18.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Crystal Palace
593,Freddie Ladapo,eng ENG,FW,24.0,0.6,5.0,9.0,55.6,60.0,14.0,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Crystal Palace
594,Levi Lumeka,eng ENG,FW,18.0,0.4,5.0,11.0,45.5,48.0,21.0,4.0,5.0,80.0,1.0,2.0,50.0,0.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Crystal Palace
595,Roman Bürki,ch SUI,GK,26.0,47.3,888.0,1246.0,71.3,26513.0,16640.0,127.0,127.0,100.0,432.0,442.0,97.7,329.0,677.0,48.6,0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,Matches,Dortmund
596,Sokratis Papastathopoulos,gr GRE,DF,29.0,39.7,1650.0,1879.0,87.8,36202.0,10937.0,446.0,478.0,93.3,871.0,935.0,93.2,324.0,453.0,71.5,0,0.5,-0.5,5.0,128.0,9.0,1.0,94.0,Matches,Dortmund
597,Christian Pulisic,us USA,FW,18.0,33.6,677.0,896.0,75.6,10465.0,2263.0,377.0,453.0,83.2,243.0,305.0,79.7,42.0,79.0,53.2,6,5.9,-0.9,28.0,35.0,36.0,13.0,68.0,Matches,Dortmund
598,Łukasz Piszczek,pl POL,DF,32.0,31.1,1262.0,1572.0,80.3,23137.0,8360.0,523.0,602.0,86.9,572.0,687.0,83.3,153.0,244.0,62.7,4,1.7,1.3,14.0,81.0,27.0,12.0,119.0,Matches,Dortmund
599,Ömer Toprak,tr TUR,DF,28.0,30.2,1643.0,1822.0,90.2,35242.0,10224.0,425.0,460.0,92.4,924.0,988.0,93.5,281.0,352.0,79.8,1,0.1,0.9,4.0,138.0,5.0,0.0,112.0,Matches,Dortmund
600,Julian Weigl,de GER,MF,21.0,28.1,1071.0,1245.0,86.0,21422.0,4611.0,379.0,436.0,86.9,515.0,560.0,92.0,167.0,224.0,74.6,0,0.2,-0.2,7.0,100.0,7.0,0.0,89.0,Matches,Dortmund
